ID,path,num_shapes
932,/train_images/train_932.png,1
933,/train_images/train_933.png,13
934,/train_images/train_934.png,12
935,/train_images/train_935.png,5
936,/train_images/train_936.png,11
937,/train_images/train_937.png,1
938,/train_images/train_938.png,10
939,/train_images/train_939.png,8
940,/train_images/train_940.png,1
941,/train_images/train_941.png,2
942,/train_images/train_942.png,4
943,/train_images/train_943.png,2
944,/train_images/train_944.png,6
945,/train_images/train_945.png,7
946,/train_images/train_946.png,7
947,/train_images/train_947.png,4
948,/train_images/train_948.png,4
949,/train_images/train_949.png,3
950,/train_images/train_950.png,12
951,/train_images/train_951.png,7
952,/train_images/train_952.png,1
953,/train_images/train_953.png,8
954,/train_images/train_954.png,7
955,/train_images/train_955.png,10
956,/train_images/train_956.png,4
957,/train_images/train_957.png,3
958,/train_images/train_958.png,2
959,/train_images/train_959.png,14
960,/train_images/train_960.png,10
961,/train_images/train_961.png,2
962,/train_images/train_962.png,11
963,/train_images/train_963.png,8
964,/train_images/train_964.png,5
965,/train_images/train_965.png,2
966,/train_images/train_966.png,5
967,/train_images/train_967.png,8
968,/train_images/train_968.png,2
969,/train_images/train_969.png,8
970,/train_images/train_970.png,13
971,/train_images/train_971.png,7
972,/train_images/train_972.png,9
973,/train_images/train_973.png,4
974,/train_images/train_974.png,3
975,/train_images/train_975.png,8
976,/train_images/train_976.png,7
977,/train_images/train_977.png,5
978,/train_images/train_978.png,8
979,/train_images/train_979.png,9
980,/train_images/train_980.png,1
981,/train_images/train_981.png,3
982,/train_images/train_982.png,2
983,/train_images/train_983.png,10
984,/train_images/train_984.png,1
985,/train_images/train_985.png,15
986,/train_images/train_986.png,12
987,/train_images/train_987.png,8
988,/train_images/train_988.png,15
989,/train_images/train_989.png,13
990,/train_images/train_990.png,2
991,/train_images/train_991.png,15
992,/train_images/train_992.png,12
993,/train_images/train_993.png,4
994,/train_images/train_994.png,2
995,/train_images/train_995.png,4
996,/train_images/train_996.png,1
997,/train_images/train_997.png,14
998,/train_images/train_998.png,2
999,/train_images/train_999.png,2
1000,/train_images/train_1000.png,14
1001,/train_images/train_1001.png,11
1002,/train_images/train_1002.png,15
1003,/train_images/train_1003.png,8
1004,/train_images/train_1004.png,9
1005,/train_images/train_1005.png,11
1006,/train_images/train_1006.png,4
1007,/train_images/train_1007.png,8
1008,/train_images/train_1008.png,9
1009,/train_images/train_1009.png,4
1010,/train_images/train_1010.png,4
1011,/train_images/train_1011.png,11
1012,/train_images/train_1012.png,13
1013,/train_images/train_1013.png,2
1014,/train_images/train_1014.png,3
1015,/train_images/train_1015.png,14
1016,/train_images/train_1016.png,1
1017,/train_images/train_1017.png,3
1018,/train_images/train_1018.png,8
1019,/train_images/train_1019.png,1
1020,/train_images/train_1020.png,4
1021,/train_images/train_1021.png,2
1022,/train_images/train_1022.png,13
1023,/train_images/train_1023.png,1
1024,/train_images/train_1024.png,1
1025,/train_images/train_1025.png,11
1026,/train_images/train_1026.png,2
1027,/train_images/train_1027.png,10
1028,/train_images/train_1028.png,2
1029,/train_images/train_1029.png,8
1030,/train_images/train_1030.png,2
1031,/train_images/train_1031.png,10
1032,/train_images/train_1032.png,15
1033,/train_images/train_1033.png,10
1034,/train_images/train_1034.png,5
1035,/train_images/train_1035.png,3
1036,/train_images/train_1036.png,10
1037,/train_images/train_1037.png,13
1038,/train_images/train_1038.png,9
1039,/train_images/train_1039.png,13
1040,/train_images/train_1040.png,2
1041,/train_images/train_1041.png,1
1042,/train_images/train_1042.png,3
1043,/train_images/train_1043.png,1
1044,/train_images/train_1044.png,7
1045,/train_images/train_1045.png,7
1046,/train_images/train_1046.png,15
1047,/train_images/train_1047.png,8
1048,/train_images/train_1048.png,3
1049,/train_images/train_1049.png,3
1050,/train_images/train_1050.png,11
1051,/train_images/train_1051.png,8
1052,/train_images/train_1052.png,3
1053,/train_images/train_1053.png,3
1054,/train_images/train_1054.png,8
1055,/train_images/train_1055.png,2
1056,/train_images/train_1056.png,8
1057,/train_images/train_1057.png,14
1058,/train_images/train_1058.png,15
1059,/train_images/train_1059.png,9
1060,/train_images/train_1060.png,2
1061,/train_images/train_1061.png,6
1062,/train_images/train_1062.png,12
1063,/train_images/train_1063.png,15
1064,/train_images/train_1064.png,3
1065,/train_images/train_1065.png,2
1066,/train_images/train_1066.png,15
1067,/train_images/train_1067.png,4
1068,/train_images/train_1068.png,1
1069,/train_images/train_1069.png,11
1070,/train_images/train_1070.png,6
1071,/train_images/train_1071.png,14
1072,/train_images/train_1072.png,14
1073,/train_images/train_1073.png,2
1074,/train_images/train_1074.png,2
1075,/train_images/train_1075.png,15
1076,/train_images/train_1076.png,13
1077,/train_images/train_1077.png,11
1078,/train_images/train_1078.png,4
1079,/train_images/train_1079.png,7
1080,/train_images/train_1080.png,1
1081,/train_images/train_1081.png,14
1082,/train_images/train_1082.png,2
1083,/train_images/train_1083.png,13
1084,/train_images/train_1084.png,7
1085,/train_images/train_1085.png,2
1086,/train_images/train_1086.png,5
1087,/train_images/train_1087.png,1
1088,/train_images/train_1088.png,12
1089,/train_images/train_1089.png,15
1090,/train_images/train_1090.png,3
1091,/train_images/train_1091.png,13
1092,/train_images/train_1092.png,1
1093,/train_images/train_1093.png,2
1094,/train_images/train_1094.png,12
1095,/train_images/train_1095.png,2
1096,/train_images/train_1096.png,1
1097,/train_images/train_1097.png,2
1098,/train_images/train_1098.png,13
1099,/train_images/train_1099.png,7
1100,/train_images/train_1100.png,13
1101,/train_images/train_1101.png,2
1102,/train_images/train_1102.png,13
1103,/train_images/train_1103.png,13
1104,/train_images/train_1104.png,1
1105,/train_images/train_1105.png,1
1106,/train_images/train_1106.png,1
1107,/train_images/train_1107.png,8
1108,/train_images/train_1108.png,2
1109,/train_images/train_1109.png,3
1110,/train_images/train_1110.png,2
1111,/train_images/train_1111.png,7
1112,/train_images/train_1112.png,14
1113,/train_images/train_1113.png,15
1114,/train_images/train_1114.png,7
1115,/train_images/train_1115.png,13
1116,/train_images/train_1116.png,11
1117,/train_images/train_1117.png,3
1118,/train_images/train_1118.png,10
1119,/train_images/train_1119.png,11
1120,/train_images/train_1120.png,3
1121,/train_images/train_1121.png,15
1122,/train_images/train_1122.png,3
1123,/train_images/train_1123.png,5
1124,/train_images/train_1124.png,4
1125,/train_images/train_1125.png,6
1126,/train_images/train_1126.png,15
1127,/train_images/train_1127.png,3
1128,/train_images/train_1128.png,1
1129,/train_images/train_1129.png,12
1130,/train_images/train_1130.png,2
1131,/train_images/train_1131.png,4
1132,/train_images/train_1132.png,13
1133,/train_images/train_1133.png,2
1134,/train_images/train_1134.png,10
1135,/train_images/train_1135.png,7
1136,/train_images/train_1136.png,8
1137,/train_images/train_1137.png,10
1138,/train_images/train_1138.png,11
1139,/train_images/train_1139.png,11
1140,/train_images/train_1140.png,3
1141,/train_images/train_1141.png,2
1142,/train_images/train_1142.png,1
1143,/train_images/train_1143.png,2
1144,/train_images/train_1144.png,8
1145,/train_images/train_1145.png,1
1146,/train_images/train_1146.png,15
1147,/train_images/train_1147.png,7
1148,/train_images/train_1148.png,14
1149,/train_images/train_1149.png,11
1150,/train_images/train_1150.png,2
1151,/train_images/train_1151.png,3
1152,/train_images/train_1152.png,2
1153,/train_images/train_1153.png,3
1154,/train_images/train_1154.png,4
1155,/train_images/train_1155.png,9
1156,/train_images/train_1156.png,5
1157,/train_images/train_1157.png,2
1158,/train_images/train_1158.png,3
1159,/train_images/train_1159.png,14
1160,/train_images/train_1160.png,0
1161,/train_images/train_1161.png,12
1162,/train_images/train_1162.png,11
1163,/train_images/train_1163.png,15
1164,/train_images/train_1164.png,10
1165,/train_images/train_1165.png,4
1166,/train_images/train_1166.png,1
1167,/train_images/train_1167.png,3
1168,/train_images/train_1168.png,3
1169,/train_images/train_1169.png,14
1170,/train_images/train_1170.png,2
1171,/train_images/train_1171.png,1
1172,/train_images/train_1172.png,5
1173,/train_images/train_1173.png,3
1174,/train_images/train_1174.png,11
1175,/train_images/train_1175.png,13
1176,/train_images/train_1176.png,11
1177,/train_images/train_1177.png,8
1178,/train_images/train_1178.png,12
1179,/train_images/train_1179.png,4
1180,/train_images/train_1180.png,5
1181,/train_images/train_1181.png,15
1182,/train_images/train_1182.png,2
1183,/train_images/train_1183.png,4
1184,/train_images/train_1184.png,11
1185,/train_images/train_1185.png,5
1186,/train_images/train_1186.png,13
1187,/train_images/train_1187.png,15
1188,/train_images/train_1188.png,11
1189,/train_images/train_1189.png,9
1190,/train_images/train_1190.png,3
1191,/train_images/train_1191.png,11
1192,/train_images/train_1192.png,12
1193,/train_images/train_1193.png,9
1194,/train_images/train_1194.png,0
1195,/train_images/train_1195.png,4
1196,/train_images/train_1196.png,4
1197,/train_images/train_1197.png,11
1198,/train_images/train_1198.png,1
1199,/train_images/train_1199.png,6
1200,/train_images/train_1200.png,10
1201,/train_images/train_1201.png,4
1202,/train_images/train_1202.png,0
1203,/train_images/train_1203.png,2
1204,/train_images/train_1204.png,0
1205,/train_images/train_1205.png,2
1206,/train_images/train_1206.png,4
1207,/train_images/train_1207.png,3
1208,/train_images/train_1208.png,3
1209,/train_images/train_1209.png,5
1210,/train_images/train_1210.png,4
1211,/train_images/train_1211.png,3
1212,/train_images/train_1212.png,1
1213,/train_images/train_1213.png,3
1214,/train_images/train_1214.png,2
1215,/train_images/train_1215.png,3
1216,/train_images/train_1216.png,2
1217,/train_images/train_1217.png,4
1218,/train_images/train_1218.png,1
1219,/train_images/train_1219.png,1
1220,/train_images/train_1220.png,1
1221,/train_images/train_1221.png,4
1222,/train_images/train_1222.png,0
1223,/train_images/train_1223.png,0
1224,/train_images/train_1224.png,2
1225,/train_images/train_1225.png,3
1226,/train_images/train_1226.png,4
1227,/train_images/train_1227.png,2
1228,/train_images/train_1228.png,5
1229,/train_images/train_1229.png,4
1230,/train_images/train_1230.png,2
1231,/train_images/train_1231.png,2
1232,/train_images/train_1232.png,1
1233,/train_images/train_1233.png,0
1234,/train_images/train_1234.png,1
1235,/train_images/train_1235.png,4
1236,/train_images/train_1236.png,3
1237,/train_images/train_1237.png,3
1238,/train_images/train_1238.png,1
1239,/train_images/train_1239.png,3
1240,/train_images/train_1240.png,2
1241,/train_images/train_1241.png,6
1242,/train_images/train_1242.png,1
1243,/train_images/train_1243.png,2
1244,/train_images/train_1244.png,1
1245,/train_images/train_1245.png,2
1246,/train_images/train_1246.png,4
1247,/train_images/train_1247.png,2
1248,/train_images/train_1248.png,2
1249,/train_images/train_1249.png,6
1250,/train_images/train_1250.png,2
1251,/train_images/train_1251.png,2
1252,/train_images/train_1252.png,2
1253,/train_images/train_1253.png,0
1254,/train_images/train_1254.png,4
1255,/train_images/train_1255.png,3
1256,/train_images/train_1256.png,2
1257,/train_images/train_1257.png,4
1258,/train_images/train_1258.png,3
1259,/train_images/train_1259.png,1
1260,/train_images/train_1260.png,3
1261,/train_images/train_1261.png,2
1262,/train_images/train_1262.png,1
1263,/train_images/train_1263.png,3
1264,/train_images/train_1264.png,2
1265,/train_images/train_1265.png,3
1266,/train_images/train_1266.png,1
1267,/train_images/train_1267.png,3
1268,/train_images/train_1268.png,2
1269,/train_images/train_1269.png,2
1270,/train_images/train_1270.png,1
1271,/train_images/train_1271.png,8
1272,/train_images/train_1272.png,3
1273,/train_images/train_1273.png,2
1274,/train_images/train_1274.png,2
1275,/train_images/train_1275.png,3
1276,/train_images/train_1276.png,4
1277,/train_images/train_1277.png,1
1278,/train_images/train_1278.png,4
1279,/train_images/train_1279.png,3
1280,/train_images/train_1280.png,4
1281,/train_images/train_1281.png,0
1282,/train_images/train_1282.png,3
1283,/train_images/train_1283.png,2
1284,/train_images/train_1284.png,3
1285,/train_images/train_1285.png,1
1286,/train_images/train_1286.png,3
1287,/train_images/train_1287.png,5
1288,/train_images/train_1288.png,5
1289,/train_images/train_1289.png,1
1290,/train_images/train_1290.png,5
1291,/train_images/train_1291.png,4
1292,/train_images/train_1292.png,2
1293,/train_images/train_1293.png,2
1294,/train_images/train_1294.png,5
1295,/train_images/train_1295.png,3
1296,/train_images/train_1296.png,2
1297,/train_images/train_1297.png,1
1298,/train_images/train_1298.png,4
1299,/train_images/train_1299.png,3
1300,/train_images/train_1300.png,2
1301,/train_images/train_1301.png,0
1302,/train_images/train_1302.png,1
1303,/train_images/train_1303.png,5
1304,/train_images/train_1304.png,2
1305,/train_images/train_1305.png,1
1306,/train_images/train_1306.png,2
1307,/train_images/train_1307.png,2
1308,/train_images/train_1308.png,2
1309,/train_images/train_1309.png,2
1310,/train_images/train_1310.png,3
1311,/train_images/train_1311.png,3
1312,/train_images/train_1312.png,3
1313,/train_images/train_1313.png,5
1314,/train_images/train_1314.png,3
1315,/train_images/train_1315.png,1
1316,/train_images/train_1316.png,4
1317,/train_images/train_1317.png,2
1318,/train_images/train_1318.png,2
1319,/train_images/train_1319.png,4
1320,/train_images/train_1320.png,3
1321,/train_images/train_1321.png,1
1322,/train_images/train_1322.png,4
1323,/train_images/train_1323.png,5
1324,/train_images/train_1324.png,4
1325,/train_images/train_1325.png,4
1326,/train_images/train_1326.png,1
1327,/train_images/train_1327.png,2
1328,/train_images/train_1328.png,5
1329,/train_images/train_1329.png,2
1330,/train_images/train_1330.png,3
1331,/train_images/train_1331.png,1
1332,/train_images/train_1332.png,3
1333,/train_images/train_1333.png,5
1334,/train_images/train_1334.png,2
1335,/train_images/train_1335.png,2
1336,/train_images/train_1336.png,3
1337,/train_images/train_1337.png,3
1338,/train_images/train_1338.png,2
1339,/train_images/train_1339.png,7
1340,/train_images/train_1340.png,1
1341,/train_images/train_1341.png,5
1342,/train_images/train_1342.png,2
1343,/train_images/train_1343.png,2
1344,/train_images/train_1344.png,8
1345,/train_images/train_1345.png,3
1346,/train_images/train_1346.png,3
1347,/train_images/train_1347.png,2
1348,/train_images/train_1348.png,2
1349,/train_images/train_1349.png,0
1350,/train_images/train_1350.png,1
1351,/train_images/train_1351.png,4
1352,/train_images/train_1352.png,1
1353,/train_images/train_1353.png,2
1354,/train_images/train_1354.png,5
1355,/train_images/train_1355.png,5
1356,/train_images/train_1356.png,1
1357,/train_images/train_1357.png,6
1358,/train_images/train_1358.png,2
1359,/train_images/train_1359.png,3
1360,/train_images/train_1360.png,2
1361,/train_images/train_1361.png,4
1362,/train_images/train_1362.png,2
1363,/train_images/train_1363.png,3
1364,/train_images/train_1364.png,2
1365,/train_images/train_1365.png,3
1366,/train_images/train_1366.png,1
1367,/train_images/train_1367.png,2
1368,/train_images/train_1368.png,1
1369,/train_images/train_1369.png,0
1370,/train_images/train_1370.png,3
1371,/train_images/train_1371.png,5
1372,/train_images/train_1372.png,5
1373,/train_images/train_1373.png,3
1374,/train_images/train_1374.png,5
1375,/train_images/train_1375.png,5
1376,/train_images/train_1376.png,3
1377,/train_images/train_1377.png,3
1378,/train_images/train_1378.png,7
1379,/train_images/train_1379.png,3
1380,/train_images/train_1380.png,4
1381,/train_images/train_1381.png,2
1382,/train_images/train_1382.png,2
1383,/train_images/train_1383.png,1
1384,/train_images/train_1384.png,3
1385,/train_images/train_1385.png,0
1386,/train_images/train_1386.png,4
1387,/train_images/train_1387.png,2
1388,/train_images/train_1388.png,2
1389,/train_images/train_1389.png,4
1390,/train_images/train_1390.png,3
1391,/train_images/train_1391.png,2
1392,/train_images/train_1392.png,2
1393,/train_images/train_1393.png,0
1394,/train_images/train_1394.png,3
1395,/train_images/train_1395.png,4
1396,/train_images/train_1396.png,1
1397,/train_images/train_1397.png,2
1398,/train_images/train_1398.png,4
1399,/train_images/train_1399.png,3
1400,/train_images/train_1400.png,1
1401,/train_images/train_1401.png,2
1402,/train_images/train_1402.png,5
1403,/train_images/train_1403.png,0
1404,/train_images/train_1404.png,0
1405,/train_images/train_1405.png,0
1406,/train_images/train_1406.png,3
1407,/train_images/train_1407.png,2
1408,/train_images/train_1408.png,3
1409,/train_images/train_1409.png,8
1410,/train_images/train_1410.png,1
1411,/train_images/train_1411.png,3
1412,/train_images/train_1412.png,1
1413,/train_images/train_1413.png,0
1414,/train_images/train_1414.png,1
1415,/train_images/train_1415.png,1
1416,/train_images/train_1416.png,2
1417,/train_images/train_1417.png,3
1418,/train_images/train_1418.png,6
1419,/train_images/train_1419.png,0
1420,/train_images/train_1420.png,8
1421,/train_images/train_1421.png,0
1422,/train_images/train_1422.png,0
1423,/train_images/train_1423.png,3
1424,/train_images/train_1424.png,3
1425,/train_images/train_1425.png,5
1426,/train_images/train_1426.png,4
1427,/train_images/train_1427.png,3
1428,/train_images/train_1428.png,4
1429,/train_images/train_1429.png,3
1430,/train_images/train_1430.png,2
1431,/train_images/train_1431.png,6
1432,/train_images/train_1432.png,3
1433,/train_images/train_1433.png,3
1434,/train_images/train_1434.png,3
1435,/train_images/train_1435.png,3
1436,/train_images/train_1436.png,3
1437,/train_images/train_1437.png,1
1438,/train_images/train_1438.png,3
1439,/train_images/train_1439.png,1
1440,/train_images/train_1440.png,4
1441,/train_images/train_1441.png,1
1442,/train_images/train_1442.png,4
1443,/train_images/train_1443.png,1
1444,/train_images/train_1444.png,6
1445,/train_images/train_1445.png,5
1446,/train_images/train_1446.png,2
1447,/train_images/train_1447.png,2
1448,/train_images/train_1448.png,4
1449,/train_images/train_1449.png,2
1450,/train_images/train_1450.png,2
1451,/train_images/train_1451.png,2
1452,/train_images/train_1452.png,1
1453,/train_images/train_1453.png,0
1454,/train_images/train_1454.png,2
1455,/train_images/train_1455.png,1
1456,/train_images/train_1456.png,2
1457,/train_images/train_1457.png,1
1458,/train_images/train_1458.png,2
1459,/train_images/train_1459.png,0
1460,/train_images/train_1460.png,3
1461,/train_images/train_1461.png,6
1462,/train_images/train_1462.png,1
1463,/train_images/train_1463.png,3
1464,/train_images/train_1464.png,4
1465,/train_images/train_1465.png,1
1466,/train_images/train_1466.png,3
1467,/train_images/train_1467.png,3
1468,/train_images/train_1468.png,4
1469,/train_images/train_1469.png,0
1470,/train_images/train_1470.png,0
1471,/train_images/train_1471.png,3
1472,/train_images/train_1472.png,1
1473,/train_images/train_1473.png,2
1474,/train_images/train_1474.png,1
1475,/train_images/train_1475.png,6
1476,/train_images/train_1476.png,1
1477,/train_images/train_1477.png,5
1478,/train_images/train_1478.png,2
1479,/train_images/train_1479.png,3
1480,/train_images/train_1480.png,4
1481,/train_images/train_1481.png,2
1482,/train_images/train_1482.png,4
1483,/train_images/train_1483.png,4
1484,/train_images/train_1484.png,2
1485,/train_images/train_1485.png,3
1486,/train_images/train_1486.png,3
1487,/train_images/train_1487.png,4
1488,/train_images/train_1488.png,2
1489,/train_images/train_1489.png,1
1490,/train_images/train_1490.png,2
1491,/train_images/train_1491.png,3
1492,/train_images/train_1492.png,2
1493,/train_images/train_1493.png,5
1494,/train_images/train_1494.png,5
1495,/train_images/train_1495.png,3
1496,/train_images/train_1496.png,4
1497,/train_images/train_1497.png,4
1498,/train_images/train_1498.png,1
1499,/train_images/train_1499.png,3
1500,/train_images/train_1500.png,1
1501,/train_images/train_1501.png,3
1502,/train_images/train_1502.png,2
1503,/train_images/train_1503.png,2
1504,/train_images/train_1504.png,3
1505,/train_images/train_1505.png,3
1506,/train_images/train_1506.png,1
1507,/train_images/train_1507.png,5
1508,/train_images/train_1508.png,3
1509,/train_images/train_1509.png,4
1510,/train_images/train_1510.png,2
1511,/train_images/train_1511.png,1
1512,/train_images/train_1512.png,1
1513,/train_images/train_1513.png,3
1514,/train_images/train_1514.png,3
1515,/train_images/train_1515.png,3
1516,/train_images/train_1516.png,2
1517,/train_images/train_1517.png,2
1518,/train_images/train_1518.png,2
1519,/train_images/train_1519.png,3
1520,/train_images/train_1520.png,1
1521,/train_images/train_1521.png,3
1522,/train_images/train_1522.png,1
1523,/train_images/train_1523.png,3
1524,/train_images/train_1524.png,3
1525,/train_images/train_1525.png,3
1526,/train_images/train_1526.png,0
1527,/train_images/train_1527.png,1
1528,/train_images/train_1528.png,8
1529,/train_images/train_1529.png,3
1530,/train_images/train_1530.png,2
1531,/train_images/train_1531.png,1
1532,/train_images/train_1532.png,4
1533,/train_images/train_1533.png,3
1534,/train_images/train_1534.png,2
1535,/train_images/train_1535.png,4
1536,/train_images/train_1536.png,3
1537,/train_images/train_1537.png,5
1538,/train_images/train_1538.png,3
1539,/train_images/train_1539.png,3
1540,/train_images/train_1540.png,1
1541,/train_images/train_1541.png,0
1542,/train_images/train_1542.png,3
1543,/train_images/train_1543.png,6
1544,/train_images/train_1544.png,4
1545,/train_images/train_1545.png,2
1546,/train_images/train_1546.png,5
1547,/train_images/train_1547.png,2
1548,/train_images/train_1548.png,4
1549,/train_images/train_1549.png,3
1550,/train_images/train_1550.png,4
1551,/train_images/train_1551.png,6
1552,/train_images/train_1552.png,3
1553,/train_images/train_1553.png,1
1554,/train_images/train_1554.png,5
1555,/train_images/train_1555.png,5
1556,/train_images/train_1556.png,4
1557,/train_images/train_1557.png,3
1558,/train_images/train_1558.png,2
1559,/train_images/train_1559.png,2
1560,/train_images/train_1560.png,3
1561,/train_images/train_1561.png,2
1562,/train_images/train_1562.png,3
1563,/train_images/train_1563.png,3
1564,/train_images/train_1564.png,1
1565,/train_images/train_1565.png,3
1566,/train_images/train_1566.png,2
1567,/train_images/train_1567.png,2
1568,/train_images/train_1568.png,2
1569,/train_images/train_1569.png,3
1570,/train_images/train_1570.png,4
1571,/train_images/train_1571.png,7
1572,/train_images/train_1572.png,4
1573,/train_images/train_1573.png,2
1574,/train_images/train_1574.png,3
1575,/train_images/train_1575.png,3
1576,/train_images/train_1576.png,5
1577,/train_images/train_1577.png,3
1578,/train_images/train_1578.png,1
1579,/train_images/train_1579.png,6
1580,/train_images/train_1580.png,4
1581,/train_images/train_1581.png,0
1582,/train_images/train_1582.png,2
1583,/train_images/train_1583.png,1
1584,/train_images/train_1584.png,1
1585,/train_images/train_1585.png,4
1586,/train_images/train_1586.png,2
1587,/train_images/train_1587.png,3
1588,/train_images/train_1588.png,3
1589,/train_images/train_1589.png,2
1590,/train_images/train_1590.png,2
1591,/train_images/train_1591.png,3
1592,/train_images/train_1592.png,3
1593,/train_images/train_1593.png,3
1594,/train_images/train_1594.png,3
1595,/train_images/train_1595.png,4
1596,/train_images/train_1596.png,2
1597,/train_images/train_1597.png,1
1598,/train_images/train_1598.png,1
1599,/train_images/train_1599.png,1
1600,/train_images/train_1600.png,7
1601,/train_images/train_1601.png,1
1602,/train_images/train_1602.png,2
1603,/train_images/train_1603.png,2
1604,/train_images/train_1604.png,1
1605,/train_images/train_1605.png,1
1606,/train_images/train_1606.png,3
1607,/train_images/train_1607.png,0
1608,/train_images/train_1608.png,4
1609,/train_images/train_1609.png,2
1610,/train_images/train_1610.png,2
1611,/train_images/train_1611.png,2
1612,/train_images/train_1612.png,2
1613,/train_images/train_1613.png,3
1614,/train_images/train_1614.png,3
1615,/train_images/train_1615.png,3
1616,/train_images/train_1616.png,1
1617,/train_images/train_1617.png,5
1618,/train_images/train_1618.png,3
1619,/train_images/train_1619.png,0
1620,/train_images/train_1620.png,1
1621,/train_images/train_1621.png,5
1622,/train_images/train_1622.png,2
1623,/train_images/train_1623.png,2
1624,/train_images/train_1624.png,5
1625,/train_images/train_1625.png,3
1626,/train_images/train_1626.png,1
1627,/train_images/train_1627.png,2
1628,/train_images/train_1628.png,2
1629,/train_images/train_1629.png,1
1630,/train_images/train_1630.png,5
1631,/train_images/train_1631.png,3
1632,/train_images/train_1632.png,1
1633,/train_images/train_1633.png,2
1634,/train_images/train_1634.png,4
1635,/train_images/train_1635.png,2
1636,/train_images/train_1636.png,4
1637,/train_images/train_1637.png,1
1638,/train_images/train_1638.png,4
1639,/train_images/train_1639.png,4
1640,/train_images/train_1640.png,1
1641,/train_images/train_1641.png,3
1642,/train_images/train_1642.png,4
1643,/train_images/train_1643.png,2
1644,/train_images/train_1644.png,0
1645,/train_images/train_1645.png,3
1646,/train_images/train_1646.png,5
1647,/train_images/train_1647.png,4
1648,/train_images/train_1648.png,4
1649,/train_images/train_1649.png,3
1650,/train_images/train_1650.png,2
1651,/train_images/train_1651.png,3
1652,/train_images/train_1652.png,1
1653,/train_images/train_1653.png,3
1654,/train_images/train_1654.png,2
1655,/train_images/train_1655.png,2
1656,/train_images/train_1656.png,1
1657,/train_images/train_1657.png,3
1658,/train_images/train_1658.png,2
1659,/train_images/train_1659.png,3
1660,/train_images/train_1660.png,3
1661,/train_images/train_1661.png,3
1662,/train_images/train_1662.png,1
1663,/train_images/train_1663.png,2
1664,/train_images/train_1664.png,0
1665,/train_images/train_1665.png,4
1666,/train_images/train_1666.png,2
1667,/train_images/train_1667.png,4
1668,/train_images/train_1668.png,5
1669,/train_images/train_1669.png,4
1670,/train_images/train_1670.png,4
1671,/train_images/train_1671.png,2
1672,/train_images/train_1672.png,1
1673,/train_images/train_1673.png,2
1674,/train_images/train_1674.png,5
1675,/train_images/train_1675.png,2
1676,/train_images/train_1676.png,5
1677,/train_images/train_1677.png,3
1678,/train_images/train_1678.png,0
1679,/train_images/train_1679.png,2
1680,/train_images/train_1680.png,3
1681,/train_images/train_1681.png,2
1682,/train_images/train_1682.png,1
1683,/train_images/train_1683.png,2
1684,/train_images/train_1684.png,4
1685,/train_images/train_1685.png,5
1686,/train_images/train_1686.png,2
1687,/train_images/train_1687.png,1
1688,/train_images/train_1688.png,2
1689,/train_images/train_1689.png,3
1690,/train_images/train_1690.png,2
1691,/train_images/train_1691.png,0
1692,/train_images/train_1692.png,4
1693,/train_images/train_1693.png,4
1694,/train_images/train_1694.png,6
1695,/train_images/train_1695.png,3
1696,/train_images/train_1696.png,2
1697,/train_images/train_1697.png,3
1698,/train_images/train_1698.png,2
1699,/train_images/train_1699.png,3
1700,/train_images/train_1700.png,1
1701,/train_images/train_1701.png,1
1702,/train_images/train_1702.png,2
1703,/train_images/train_1703.png,1
1704,/train_images/train_1704.png,2
1705,/train_images/train_1705.png,6
1706,/train_images/train_1706.png,6
1707,/train_images/train_1707.png,3
1708,/train_images/train_1708.png,2
1709,/train_images/train_1709.png,2
1710,/train_images/train_1710.png,1
1711,/train_images/train_1711.png,3
1712,/train_images/train_1712.png,4
1713,/train_images/train_1713.png,3
1714,/train_images/train_1714.png,2
1715,/train_images/train_1715.png,5
1716,/train_images/train_1716.png,2
1717,/train_images/train_1717.png,2
1718,/train_images/train_1718.png,1
1719,/train_images/train_1719.png,1
1720,/train_images/train_1720.png,1
1721,/train_images/train_1721.png,1
1722,/train_images/train_1722.png,3
1723,/train_images/train_1723.png,2
1724,/train_images/train_1724.png,6
1725,/train_images/train_1725.png,2
1726,/train_images/train_1726.png,4
1727,/train_images/train_1727.png,1
1728,/train_images/train_1728.png,5
1729,/train_images/train_1729.png,0
1730,/train_images/train_1730.png,3
1731,/train_images/train_1731.png,4
1732,/train_images/train_1732.png,1
1733,/train_images/train_1733.png,3
1734,/train_images/train_1734.png,0
1735,/train_images/train_1735.png,6
1736,/train_images/train_1736.png,4
1737,/train_images/train_1737.png,0
1738,/train_images/train_1738.png,3
1739,/train_images/train_1739.png,3
1740,/train_images/train_1740.png,2
1741,/train_images/train_1741.png,3
1742,/train_images/train_1742.png,3
1743,/train_images/train_1743.png,2
1744,/train_images/train_1744.png,3
1745,/train_images/train_1745.png,0
1746,/train_images/train_1746.png,6
1747,/train_images/train_1747.png,1
1748,/train_images/train_1748.png,0
1749,/train_images/train_1749.png,1
1750,/train_images/train_1750.png,1
1751,/train_images/train_1751.png,1
1752,/train_images/train_1752.png,2
1753,/train_images/train_1753.png,2
1754,/train_images/train_1754.png,3
1755,/train_images/train_1755.png,2
1756,/train_images/train_1756.png,1
1757,/train_images/train_1757.png,1
1758,/train_images/train_1758.png,2
1759,/train_images/train_1759.png,5
1760,/train_images/train_1760.png,5
1761,/train_images/train_1761.png,2
